name,position,wins,games,total_games,winRate,pickRate,championId,championName,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,hp_18,mp_18,armor_18,spellblock_18,hpregen_18,mpregen_18,crit_18,attackdamage_18,attackspeed_18
니코,M,207,398,132997,0.520100503,0.002992549,518,Neeko,540,90,450,30,340,21,4,30,0.5,550,7.5,0.75,7,0.7,0,0,48,2.5,3.5,0.625,2070,960,89,38.5,20.25,18.9,0,90.5,0.9969
럼블,M,263,506,132997,0.519762846,0.003804597,68,Rumble,589,85,100,0,345,31,3.5,28,0.75,125,8,0.6,0,0,0,0,61,3.2,1.85,0.644,2034,100,90.5,40.75,18.2,0,0,115.4,0.8465
레넥톤,M,277,533,132997,0.519699812,0.004007609,58,Renekton,590,92,100,0,345,35,4,32,1.25,125,8,0.75,0,0,0,0,69,3.75,2.75,0.665,2154,100,103,53.25,20.75,0,0,132.75,0.9759
카사딘,M,2001,3851,132997,0.519605297,0.02895554,38,Kassadin,576,105,400,87,335,19,2.8,30,0.5,150,6,0.5,6,0.8,0,0,59,3.9,3.7,0.64,2361,1879,66.6,38.5,14.5,19.6,0,125.3,1.0426
트린다미어,M,193,374,132997,0.516042781,0.002812094,23,Tryndamere,626,98,100,0,345,33,3.1,32,1.25,125,8.5,0.9,0,0,0,0,72,3.7,2.9,0.67,2292,100,85.7,53.25,23.8,0,0,134.9,1.0003
빅토르,M,1845,3580,132997,0.515363128,0.0269179,112,Viktor,530,90,405,45,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,2060,1170,91,38.5,19.05,21.6,0,104,0.894
모르가나,M,102,198,132997,0.515151515,0.001488755,25,Morgana,560,90,340,60,335,25,3.8,30,0.5,450,5.5,0.4,11,0.4,0,0,56,3.5,1.53,0.625,2090,1360,89.6,38.5,12.3,17.8,0,115.5,0.7876
베이가,M,294,571,132997,0.514886165,0.00429333,45,Veigar,505,94,490,26,340,23,3.75,32,0.5,550,6.5,0.6,8,0.8,0,0,52,2.7,2.24,0.625,2103,932,86.75,40.5,16.7,21.6,0,97.9,0.863
피오라,M,75,146,132997,0.51369863,0.001097769,114,Fiora,550,85,300,60,345,33,3.5,32,1.25,150,8.5,0.55,8,0.7,0,0,68,3.3,3.2,0.69,1995,1320,92.5,53.25,17.85,19.9,0,124.1,1.0654
카타리나,M,2512,4893,132997,0.51338647,0.036790304,55,Katarina,602,94,0,0,335,28,3.5,32,1.25,125,7.5,0.7,0,0,0,0,58,3.2,2.74,0.658,2200,0,87.5,53.25,19.4,0,0,112.4,0.9645
말자하,M,576,1123,132997,0.512911843,0.008443799,90,Malzahar,510,87,375,27.5,335,18,3.5,30,0.5,500,6,0.6,8,0.8,0,0,55,3,1.5,0.625,1989,842.5,77.5,38.5,16.2,21.6,0,106,0.7844
트위스티드 페이트,M,3489,6824,132997,0.511283705,0.051309428,4,TwistedFate,534,94,333,39,330,21,3.15,30,0.5,525,5.5,0.6,8,0.8,0,0,52,3.3,3.22,0.651,2132,996,74.55,38.5,15.7,21.6,0,108.1,1.0074
그레이브즈,M,366,716,132997,0.511173184,0.00538358,104,Graves,555,92,325,40,340,33,3.4,32,1.25,425,8,0.7,8,0.7,0,0,68,4,2.6,0.475,2119,1005,90.8,53.25,19.9,19.9,0,136,0.6849
브랜드,M,140,274,132997,0.510948905,0.002060197,63,Brand,520,88,469,21,340,22,3.5,30,0.5,550,5.5,0.55,10.67,0.6,0,0,57,3,1.36,0.625,2016,826,81.5,38.5,14.85,20.87,0,108,0.7695
제라스,M,990,1939,132997,0.51057246,0.014579276,101,Xerath,526,92,459,22,340,22,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,55,3,1.36,0.625,2090,833,81.5,38.5,14.85,21.6,0,106,0.7695
갈리오,M,732,1436,132997,0.509749304,0.010797236,3,Galio,562,112,500,40,335,24,3.5,32,1.25,150,8,0.8,9.5,0.7,0,0,59,3.5,1.5,0.625,2466,1180,83.5,53.25,21.6,21.4,0,118.5,0.7844
아리,M,988,1940,132997,0.509278351,0.014586795,103,Ahri,526,92,418,25,330,21,3.5,30,0.5,550,5.5,0.6,8,0.8,0,0,53,3,2,0.668,2090,843,80.5,38.5,15.7,21.6,0,104,0.8951
말파이트,M,301,593,132997,0.507588533,0.004458747,54,Malphite,574,90,280,60,335,37,3.75,28,1.25,125,7,0.55,7.32,0.55,0,0,62,4,3.4,0.736,2104,1300,100.75,49.25,16.35,16.67,0,130,1.1614
직스,M,104,205,132997,0.507317073,0.001541388,115,Ziggs,536,92,480,23.5,325,22,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54,3.1,2,0.656,2100,879.5,78.1,38.5,16.7,21.6,0,106.7,0.879
피즈,M,905,1784,132997,0.507286996,0.013413836,105,Fizz,570,98,317,37,335,22,3.4,32,1.25,175,8,0.7,6,0.8,0,0,58,3,3.1,0.658,2236,946,79.8,53.25,19.9,19.6,0,109,1.0048
블라디미르,M,1010,1991,132997,0.507282772,0.014970262,8,Vladimir,537,96,2,0,330,23,3.3,30,0.5,450,7,0.6,0,0,0,0,55,3,2,0.658,2169,2,79.1,38.5,17.2,0,0,106,0.8817
파이크,M,145,286,132997,0.506993007,0.002150424,555,Pyke,600,90,415,50,330,45,3.5,32,1.25,150,7,0.5,8,1,0,0,62,2,2.5,0.667,2130,1265,104.5,53.25,15.5,25,0,96,0.9505
비에고,M,220,434,132997,0.506912442,0.003263232,234,Viego,560,95,10000,0,345,34,4,32,1.25,200,7,0.7,0,0,0,0,57,3.5,2.5,0.658,2175,10000,102,53.25,18.9,0,0,116.5,0.9377
칼리스타,M,43,85,132997,0.505882353,0.000639112,429,Kalista,534,100,250,45,325,21,4,30,0.5,525,3.75,0.55,6.3,0.4,0,0,69,3.5,4,0.694,2234,1015,89,38.5,13.1,13.1,0,128.5,1.1659
아칼리,M,2624,5189,132997,0.505685103,0.039015918,84,Akali,500,105,200,0,345,23,3.5,37,1.25,125,9,0.9,50,0,0,0,62,3.3,3.2,0.625,2285,200,82.5,58.25,24.3,50,0,118.1,0.965
아지르,M,719,1422,132997,0.505625879,0.01069197,268,Azir,552,92,480,21,335,19,3,30,0.5,525,7,0.75,8,0.8,0,0,52,2.8,3,0.625,2116,837,70,38.5,19.75,21.6,0,99.6,0.9437
갱플랭크,M,54,107,132997,0.504672897,0.000804529,41,Gangplank,570,90,280,60,345,35,3,32,1.25,125,6,0.6,7.5,0.7,0,0,64,4,3.2,0.658,2100,1300,86,53.25,16.2,19.4,0,132,1.016
탈론,M,1309,2594,132997,0.50462606,0.019504199,91,Talon,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,2203,1006.2,89.5,60.25,21.25,21.2,0,120.7,0.9331
벡스,M,2726,5403,132997,0.504534518,0.040624977,711,Vex,520,90,490,32,335,23,3.25,28,0.5,550,6.5,0.6,6,0.8,0,0,54,2.75,1,0.669,2050,1034,78.25,36.5,16.7,19.6,0,100.75,0.7827
아크샨,M,1109,2205,132997,0.502947846,0.016579321,166,Akshan,560,90,350,40,330,26,3,30,0.5,500,3.75,0.65,8.175,0.7,0,0,52,3.5,4,0.638,2090,1030,77,38.5,14.8,20.075,0,111.5,1.0718
누누와 윌럼프,M,328,653,132997,0.50229709,0.004909885,20,Nunu,540,82,280,42,345,29,3,32,1.25,125,5,0.8,7,0.5,0,0,61,3,2.25,0.625,1934,994,80,53.25,18.6,15.5,0,112,0.8641
다리우스,M,79,158,132997,0.5,0.001187997,122,Darius,582,100,263,57.5,340,39,4,32,1.25,175,10,0.95,6.6,0.35,0,0,64,5,1,0.625,2282,1240.5,107,53.25,26.15,12.55,0,149,0.7312
룰루,M,72,144,132997,0.5,0.001082731,117,Lulu,525,74,350,55,330,29,3.7,30,0.5,550,6,0.6,11,0.6,0,0,47,2.6,2.25,0.625,1783,1285,91.9,38.5,16.2,21.2,0,91.2,0.8641
요네,M,3584,7180,132997,0.499164345,0.05398618,777,Yone,550,85,500,0,345,28,3.4,32,1.25,175,7.5,0.75,0,0,0,0,60,2,3.5,0.625,1995,500,85.8,53.25,20.25,0,0,94,0.9969
사일러스,M,3132,6305,132997,0.496748612,0.047407084,517,Sylas,525,115,310,70,340,27,4,32,1.75,175,9,0.9,8,0.8,0,0,61,3,3.5,0.645,2480,1500,95,61.75,24.3,21.6,0,112,1.0288
럭스,M,1317,2655,132997,0.496045198,0.019962856,99,Lux,490,85,480,23.5,330,19,4,30,0.5,550,5.5,0.55,8,0.8,0,0,54,3.3,2,0.669,1935,879.5,87,38.5,14.85,21.6,0,110.1,0.8965
리븐,M,99,200,132997,0.495,0.001503793,92,Riven,560,86,0,0,340,33,3.2,32,1.25,125,8.5,0.5,0,0,0,0,64,3,3.5,0.625,2022,0,87.4,53.25,17,0,0,115,0.9969
에코,M,745,1508,132997,0.49403183,0.011338602,245,Ekko,585,85,280,70,340,32,3,32,1.25,125,9,0.9,7,0.8,0,0,58,3,3.3,0.688,2030,1470,83,53.25,24.3,20.6,0,109,1.074
오공,M,35,71,132997,0.492957746,0.000533847,62,MonkeyKing,540,85,300,65,345,31,3.5,28,1.25,175,2.5,0.65,8,0.65,0,0,68,3.5,3,0.711,1985,1405,90.5,49.25,13.55,19.05,0,127.5,1.0736
르블랑,M,4344,8828,132997,0.492070684,0.066377437,7,Leblanc,528,97,334,50,340,22,3.5,30,0.5,525,7.5,0.55,6,0.8,0,0,55,3.5,1.4,0.625,2177,1184,81.5,38.5,16.85,19.6,0,114.5,0.7737
카르마,M,50,102,132997,0.490196078,0.000766935,43,Karma,534,95,374,50,335,28,3.8,30,0.5,525,5.5,0.55,13,0.5,0,0,51,3.3,2.3,0.625,2149,1224,92.6,38.5,14.85,21.5,0,107.1,0.8694
제드,M,3664,7480,132997,0.489839572,0.05624187,238,Zed,584,85,200,0,345,32,3.5,32,1.25,125,7,0.65,50,0,0,0,63,3.4,3.3,0.651,2029,200,91.5,53.25,18.05,50,0,120.8,1.0162
케넨,M,140,287,132997,0.487804878,0.002157943,85,Kennen,541,84,200,0,335,29,3.75,30,0.5,550,5.5,0.65,50,0,0,0,48,3.75,3.4,0.625,1969,200,92.75,38.5,16.55,50,0,111.75,0.9862
야스오,M,3672,7531,132997,0.48758465,0.056625337,157,Yasuo,490,87,100,0,345,30,3.4,32,1.25,175,6.5,0.9,0,0,0,0,60,3,3.5,0.697,1969,100,87.8,53.25,21.8,0,0,111,1.1117
오리아나,M,956,1961,132997,0.487506374,0.014744693,61,Orianna,530,91,418,25,325,17,3,26,0.5,525,7,0.55,8,0.8,0,0,40,2.6,3.5,0.658,2077,843,68,34.5,16.35,21.6,0,84.2,1.0495
조이,M,1687,3469,132997,0.486307293,0.026083295,142,Zoe,560,92,425,25,340,21,3.5,30,0.5,550,6.5,0.6,8,0.65,0,0,58,3.3,2.5,0.625,2124,850,80.5,38.5,16.7,19.05,0,114.1,0.8906
그라가스,M,90,186,132997,0.483870968,0.001398528,79,Gragas,600,95,400,47,330,38,3.6,32,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,2215,1199,99.2,53.25,14,19.6,0,123.5,0.9102
아트록스,M,138,287,132997,0.480836237,0.002157943,266,Aatrox,580,90,0,0,345,38,3.25,32,1.25,175,3,1,0,0,0,0,60,5,2.5,0.651,2110,0,93.25,53.25,20,0,0,145,0.9277
니달리,M,25,52,132997,0.480769231,0.000390986,76,Nidalee,570,95,295,45,335,28,3.5,30,0.5,525,6,0.6,6,0.8,0,0,58,3.5,3.22,0.638,2185,1060,87.5,38.5,16.2,19.6,0,117.5,0.9872
키아나,M,1087,2262,132997,0.480548187,0.017007902,246,Qiyana,520,110,320,50,335,28,3.5,32,1.25,150,7.5,0.9,8,0.7,0,0,66,3.1,2.1,0.688,2390,1170,87.5,53.25,22.8,19.9,0,118.7,0.9336
하이머딩거,M,126,263,132997,0.479087452,0.001977488,74,Heimerdinger,488,87,385,20,340,19,3,30,0.5,550,7,0.55,8,0.8,0,0,56,2.7,1.36,0.625,1967,725,70,38.5,16.35,21.6,0,101.9,0.7695
마스터 이,M,170,358,132997,0.474860335,0.00269179,11,MasterYi,599,92,251,42,355,33,3,32,1.25,125,7.5,0.65,7.26,0.45,0,0,66,3,2,0.679,2163,965,84,53.25,18.55,14.91,0,117,0.9099
카서스,M,71,150,132997,0.473333333,0.001127845,30,Karthus,550,87,467,30.5,335,18,3.5,30,0.5,450,6.5,0.55,8,0.8,0,0,46,3.25,2.11,0.625,2029,985.5,77.5,38.5,15.85,21.6,0,101.25,0.8492
사미라,M,26,55,132997,0.472727273,0.000413543,360,Samira,530,88,348.88,38,335,26,3,30,0.5,500,3.25,0.55,8.18,0.7,0,0,57,3,3.3,0.658,2026,994.88,77,38.5,12.6,20.08,0,108,1.0271
그웬,M,58,123,132997,0.471544715,0.000924833,887,Gwen,550,90,330,40,340,39,4,32,1.25,150,8.5,0.55,7.5,0.7,0,0,63,3,2.25,0.69,2080,1010,107,53.25,17.85,19.4,0,114,0.9539
이렐리아,M,1934,4108,132997,0.470788705,0.030887915,39,Irelia,520,110,350,50,335,36,3,28,1.25,200,8.5,0.85,8,0.8,0,0,65,4,2.5,0.656,2390,1200,87,49.25,22.95,21.6,0,133,0.9348
신드라,M,1256,2673,132997,0.469884025,0.020098198,134,Syndra,523,90,480,40,330,25,3.4,30,0.5,550,6.5,0.6,8,0.8,0,0,54,2.9,2,0.625,2053,1160,82.8,38.5,16.7,21.6,0,103.3,0.8375
초가스,M,107,228,132997,0.469298246,0.001714324,31,Chogath,574,80,270,60,345,38,3.5,32,1.25,125,9,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,1934,1290,97.5,53.25,23.45,14.85,0,140.4,0.778
가렌,M,156,334,132997,0.467065868,0.002511335,86,Garen,620,84,0,0,340,36,3,32,0.75,175,8,0.5,0,0,0,0,66,4.5,3.65,0.625,2048,0,87,44.75,16.5,0,0,142.5,1.0128
녹턴,M,81,174,132997,0.465517241,0.0013083,56,Nocturne,585,85,275,35,345,38,3.5,32,0.75,125,7,0.75,7,0.45,0,0,62,3.1,2.7,0.721,2030,870,97.5,44.75,19.75,14.65,0,114.7,1.0519
벨코즈,M,105,226,132997,0.46460177,0.001699286,161,Velkoz,520,88,469,21,340,22,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,55,3.1416,1.36,0.625,2016,826,81.5,38.5,14.85,21.6,0,108.4072,0.7695
베인,M,196,423,132997,0.463356974,0.003180523,67,Vayne,515,89,231.8,35,330,23,3.4,30,0.5,550,3.5,0.55,6.97,0.4,0,0,60,2.36,3.3,0.658,2028,826.8,80.8,38.5,12.85,13.77,0,100.12,1.0271
나서스,M,48,105,132997,0.457142857,0.000789491,75,Nasus,561,90,326,62,350,34,3.5,32,1.25,125,9,0.9,7.44,0.5,0,0,67,3.5,3.48,0.638,2091,1380,93.5,53.25,24.3,15.94,0,126.5,1.0154
볼리베어,M,23,51,132997,0.450980392,0.000383467,106,Volibear,580,90,350,70,340,31,4,32,1.25,150,9,0.75,6.25,0.5,0,0,60,3,2,0.625,2110,1540,99,53.25,21.75,14.75,0,111,0.8375
진,M,58,129,132997,0.449612403,0.000969947,202,Jhin,585,93,300,50,330,24,3.5,30,0.5,550,3.75,0.55,6,0.8,0,0,59,4.7,0,0.625,2166,1150,83.5,38.5,13.1,19.6,0,138.9,0.625
루시안,M,455,1013,132997,0.449160908,0.007616713,236,Lucian,571,86,348.88,38,335,28,3,30,0.5,500,3.75,0.65,8.18,0.7,0,0,62,2.3,3.3,0.638,2033,994.88,79,38.5,14.8,20.08,0,101.1,0.9959
잭스,M,64,143,132997,0.447552448,0.001075212,24,Jax,593,85,339,52,350,36,3,32,1.25,125,8.5,0.55,7.58,0.7,0,0,68,4.25,3.4,0.638,2038,1223,87,53.25,17.85,19.48,0,140.25,1.0068
라이즈,M,1902,4255,132997,0.447003525,0.031993203,13,Ryze,575,110,300,70,340,22,3,36,0.5,550,8,0.8,8,1,0,0,58,3,2.112,0.625,2445,1490,73,44.5,21.6,25,0,109,0.8494
제이스,M,570,1276,132997,0.446708464,0.009594201,126,Jayce,560,90,375,45,335,27,3.5,30,0.5,125,6,0.6,6,0.8,0,0,54,4.25,3,0.658,2090,1140,86.5,38.5,16.2,19.6,0,126.25,0.9936
케일,M,58,133,132997,0.436090226,0.001000023,10,Kayle,600,85,330,50,335,26,3,26,0.5,175,5,0.5,8,0.8,0,0,50,2.5,1.5,0.625,2045,1180,77,34.5,13.5,21.6,0,92.5,0.7844
릴리아,M,38,89,132997,0.426966292,0.000669188,876,Lillia,580,90,410,50,330,22,4,32,0.75,325,2.5,0.55,11.5,0.95,0,0,61,3.1,2.7,0.625,2110,1260,90,44.75,11.85,27.65,0,113.7,0.9119
자야,M,49,115,132997,0.426086957,0.000864681,498,Xayah,590,88,340,40,330,25,3,30,0.5,525,3.25,0.75,8.25,0.75,0,0,60,3.5,3.9,0.625,2086,1020,76,38.5,16,21,0,119.5,1.0394
케이틀린,M,48,114,132997,0.421052632,0.000857162,51,Caitlyn,510,93,315,35,325,28,3.5,30,0.5,650,3.5,0.55,7.4,0.55,0,0,62,3.8,4,0.681,2091,910,87.5,38.5,12.85,16.75,0,126.6,1.1441
리 신,M,61,150,132997,0.406666667,0.001127845,64,LeeSin,575,85,200,0,345,36,3.7,32,1.25,125,7.5,0.7,50,0,0,0,68,3.7,3,0.651,2020,200,98.9,53.25,19.4,50,0,130.9,0.983
아펠리오스,M,21,52,132997,0.403846154,0.000390986,523,Aphelios,530,88,348,42,325,28,3,30,0.5,550,3.25,0.55,6.5,0.4,0,0,55,3,2.1,0.64,2026,1062,79,38.5,12.6,13.3,0,106,0.8685
이즈리얼,M,117,298,132997,0.39261745,0.002240652,81,Ezreal,530,88,375,70,325,24,3.5,30,0.5,550,4,0.65,8.5,0.65,0,0,60,2.5,2.5,0.625,2026,1565,83.5,38.5,15.05,19.55,0,102.5,0.8906
티모,M,93,239,132997,0.389121339,0.001797033,17,Teemo,528,90,334,20,330,24,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,2058,674,87.75,38.5,16.55,17.25,0,105,1.0865
드레이븐,M,23,61,132997,0.37704918,0.000458657,119,Draven,605,90,360.56,39,330,29,3.3,30,0.5,550,3.75,0.7,8.04,0.65,0,0,60,3.61,2.7,0.679,2135,1023.56,85.1,38.5,15.65,19.09,0,121.37,0.9907
마오카이,M,22,59,132997,0.372881356,0.000443619,57,Maokai,565,95,375,43,335,39,4,32,1.25,125,5,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,2180,1106,107,53.25,17.75,17.4,0,120.1,1.089
나르,M,18,52,132997,0.346153846,0.000390986,150,Gnar,510,65,100,0,335,32,2.5,30,0.5,175,4.5,1.75,0,0,0,0,57,3,6,0.625,1615,100,74.5,38.5,34.25,0,0,108,1.2625
타릭,J,33,59,133749,0.559322034,0.000441125,44,Taric,575,85,300,60,340,40,3.4,32,1.25,150,6,0.5,8.5,0.8,0,0,55,3.5,2,0.625,2020,1320,97.8,53.25,14.5,22.1,0,114.5,0.8375
워윅,J,1159,2101,133749,0.551642075,0.015708529,19,Warwick,550,85,280,35,335,33,3.2,32,1.25,125,4,0.75,7.47,0.58,0,0,65,3,2.3,0.638,1995,875,87.4,53.25,16.75,17.33,0,116,0.8875
사이온,J,46,85,133749,0.541176471,0.000635519,14,Sion,545,73,330,42,345,32,3,32,1.25,175,7.5,0.8,8,0.6,0,0,68,4,1.3,0.679,1786,1044,83,53.25,21.1,18.2,0,136,0.8291
카직스,J,1493,2806,133749,0.532074127,0.020979596,121,Khazix,573,85,327,40,350,36,3,32,1.25,125,7.5,0.75,7.59,0.5,0,0,63,3.1,2.7,0.668,2018,1007,87,53.25,20.25,16.09,0,115.7,0.9746
신 짜오,J,2210,4192,133749,0.527194656,0.03134229,5,XinZhao,570,92,274,55,345,35,3.5,32,1.25,175,8,0.7,7.26,0.45,0,0,63,3,3.5,0.645,2134,1209,94.5,53.25,19.9,14.91,0,114,1.0288
스카너,J,226,435,133749,0.51954023,0.003252361,72,Skarner,580,85,320,60,335,38,3.8,32,1.25,125,9,0.85,7.2,0.45,0,0,65,4.5,2.1,0.625,2025,1340,102.6,53.25,23.45,14.85,0,141.5,0.8481
렉사이,J,948,1827,133749,0.518883415,0.013659915,421,RekSai,570,85,100,0,335,36,3.75,32,1.25,175,7.5,0.65,0,0,0,0,64,3,2,0.667,2015,100,99.75,53.25,18.55,0,0,115,0.8938
자크,J,1410,2727,133749,0.517051705,0.020388937,154,Zac,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,2230,0,92.5,53.25,16.5,0,0,117.8,0.9362
우디르,J,445,861,133749,0.516840883,0.006437431,77,Udyr,594,92,271,50,350,34,4,32,1.25,125,6,0.75,7.5,0.45,0,0,64,5,2.67,0.658,2158,1121,102,53.25,18.75,15.15,0,149,0.9567
뽀삐,J,1527,2957,133749,0.516401759,0.022108577,78,Poppy,540,90,280,40,345,38,3.5,32,1.25,125,8,0.8,7,0.7,0,0,64,4,2.5,0.625,2070,960,97.5,53.25,21.6,18.9,0,132,0.8906
엘리스,J,1708,3312,133749,0.515700483,0.024762802,60,Elise,555,93,324,50,330,27,4,30,0.5,550,5.5,0.6,6,0.8,0,0,55,3,1.75,0.625,2136,1174,95,38.5,15.7,19.6,0,106,0.8109
아이번,J,170,331,133749,0.513595166,0.002474785,427,Ivern,585,85,450,60,330,27,3.5,32,1.25,475,7,0.85,6,0.75,0,0,50,3,3.4,0.644,2030,1470,86.5,53.25,21.45,18.75,0,101,1.0162
그레이브즈,J,5975,11657,133749,0.512567556,0.087155792,104,Graves,555,92,325,40,340,33,3.4,32,1.25,425,8,0.7,8,0.7,0,0,68,4,2.6,0.475,2119,1005,90.8,53.25,19.9,19.9,0,136,0.6849
헤카림,J,1599,3120,133749,0.5125,0.023327277,120,Hecarim,580,90,277,60,345,35,4.25,32,1.25,175,7,0.75,6.5,0.6,0,0,66,3.2,2.5,0.67,2110,1297,107.25,53.25,19.75,16.7,0,120.4,0.9548
샤코,J,1436,2809,133749,0.511213955,0.021002026,35,Shaco,560,89,297,40,345,30,3.5,32,1.25,125,8.5,0.55,7.16,0.45,0,0,63,3,3,0.694,2073,977,89.5,53.25,17.85,14.81,0,114,1.0479
그웬,J,199,390,133749,0.51025641,0.00291591,887,Gwen,550,90,330,40,340,39,4,32,1.25,150,8.5,0.55,7.5,0.7,0,0,63,3,2.25,0.69,2080,1010,107,53.25,17.85,19.4,0,114,0.9539
피들스틱,J,817,1603,133749,0.50966937,0.011985136,9,Fiddlesticks,580.4,92,500,28,335,34,3.5,30,0.5,480,5.5,0.6,8,0.8,0,0,55.36,2.63,2.11,0.625,2144.4,976,93.5,38.5,15.7,21.6,0,100.07,0.8492
자르반 4세,J,1203,2363,133749,0.509098603,0.017667422,59,JarvanIV,570,90,300,40,340,34,3.6,32,1.25,175,8,0.7,6.5,0.45,0,0,64,3.4,2.5,0.658,2100,980,95.2,53.25,19.9,14.15,0,121.8,0.9377
바이,J,1454,2861,133749,0.508213911,0.021390814,254,Vi,585,85,295,65,340,30,3.5,32,1.25,125,10,1,8,0.65,0,0,63,3,2,0.644,2030,1400,89.5,53.25,27,19.05,0,114,0.863
오공,J,105,207,133749,0.507246377,0.001547675,62,MonkeyKing,540,85,300,65,345,31,3.5,28,1.25,175,2.5,0.65,8,0.65,0,0,68,3.5,3,0.711,1985,1405,90.5,49.25,13.55,19.05,0,127.5,1.0736
세주아니,J,563,1110,133749,0.507207207,0.008299127,113,Sejuani,560,100,400,40,340,34,4.25,32,1.25,150,8.5,1,7,0.7,0,0,66,4,3.5,0.688,2260,1080,106.25,53.25,25.5,18.9,0,134,1.0974
트런들,J,474,935,133749,0.506951872,0.006990706,48,Trundle,616,96,281,45,350,37,2.7,32,1.25,175,6,0.75,7.5,0.6,0,0,68,3,2.9,0.67,2248,1046,82.9,53.25,18.75,17.7,0,119,1.0003
볼리베어,J,384,758,133749,0.506596306,0.005667332,106,Volibear,580,90,350,70,340,31,4,32,1.25,150,9,0.75,6.25,0.5,0,0,60,3,2,0.625,2110,1540,99,53.25,21.75,14.75,0,111,0.8375
마스터 이,J,3208,6337,133749,0.506233233,0.047379793,11,MasterYi,599,92,251,42,355,33,3,32,1.25,125,7.5,0.65,7.26,0.45,0,0,66,3,2,0.679,2163,965,84,53.25,18.55,14.91,0,117,0.9099
그라가스,J,811,1603,133749,0.505926388,0.011985136,79,Gragas,600,95,400,47,330,38,3.6,32,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,2215,1199,99.2,53.25,14,19.6,0,123.5,0.9102
잭스,J,190,376,133749,0.505319149,0.002811236,24,Jax,593,85,339,52,350,36,3,32,1.25,125,8.5,0.55,7.58,0.7,0,0,68,4.25,3.4,0.638,2038,1223,87,53.25,17.85,19.48,0,140.25,1.0068
문도 박사,J,57,113,133749,0.504424779,0.000844866,36,DrMundo,583,89,0,0,345,32,3,32,1.25,125,8,0.75,0,0,0,0,61,4.2,3.3,0.72,2096,0,83,53.25,20.75,0,0,132.4,1.1239
비에고,J,3794,7523,133749,0.504320085,0.05624715,234,Viego,560,95,10000,0,345,34,4,32,1.25,200,7,0.7,0,0,0,0,57,3.5,2.5,0.658,2175,10000,102,53.25,18.9,0,0,116.5,0.9377
람머스,J,474,945,133749,0.501587302,0.007065473,33,Rammus,564,80,310,33,335,36,4.3,32,1.25,125,8,0.55,7.84,0.5,0,0,56,3.5,2.215,0.656,1924,871,109.1,53.25,17.35,16.34,0,115.5,0.903
누누와 윌럼프,J,985,1966,133749,0.501017294,0.014699175,20,Nunu,540,82,280,42,345,29,3,32,1.25,125,5,0.8,7,0.5,0,0,61,3,2.25,0.625,1934,994,80,53.25,18.6,15.5,0,112,0.8641
모데카이저,J,76,152,133749,0.5,0.001136457,82,Mordekaiser,575,90,100,0,335,37,3,32,1.25,175,5,0.75,0,0,0,0,61,4,1,0.625,2105,100,88,53.25,17.75,0,0,129,0.7312
리 신,J,8843,17848,133749,0.495461676,0.133443988,64,LeeSin,575,85,200,0,345,36,3.7,32,1.25,125,7.5,0.7,50,0,0,0,68,3.7,3,0.651,2020,200,98.9,53.25,19.4,50,0,130.9,0.983
녹턴,J,1138,2300,133749,0.494782609,0.01719639,56,Nocturne,585,85,275,35,345,38,3.5,32,0.75,125,7,0.75,7,0.45,0,0,62,3.1,2.7,0.721,2030,870,97.5,44.75,19.75,14.65,0,114.7,1.0519
킨드레드,J,2408,4867,133749,0.494760633,0.036389057,203,Kindred,540,85,300,35,325,29,3.5,30,0.5,500,7,0.55,7,0.4,0,0,65,2.5,3.5,0.625,1985,895,88.5,38.5,16.35,13.8,0,107.5,0.9969
케인,J,2157,4366,133749,0.494044892,0.032643235,141,Kayn,585,85,410,50,340,38,3.3,32,1.25,175,8,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,2030,1260,94.1,53.25,20.75,27.65,0,124.1,0.9761
올라프,J,243,492,133749,0.493902439,0.003678532,2,Olaf,575,100,316,42,350,35,3,32,1.25,125,8.5,0.9,7.5,0.6,0,0,68,3.5,2.7,0.694,2275,1030,86,53.25,23.8,17.7,0,127.5,1.0125
탈론,J,2661,5394,133749,0.493325918,0.040329273,91,Talon,588,95,377.2,37,335,30,3.5,39,1.25,125,8.5,0.75,7.6,0.8,0,0,68,3.1,2.9,0.625,2203,1006.2,89.5,60.25,21.25,21.2,0,120.7,0.9331
